SessionID,UserID,Timestamp,PageType,DeviceType,Country,ReferralSource,TimeOnPage_seconds,ItemsInCart,Purchased
session_3044,user_2297,08-03-2025 18:06,home,Mobile,Australia,Email,174,0,0
session_3044,user_2297,08-03-2025 18:06,product_page,Mobile,Australia,Email,19,0,0
session_3045,user_2328,15-06-2025 00:14,home,Tablet,USA,Email,80,0,1
session_3045,user_2328,15-06-2025 00:16,product_page,Tablet,USA,Email,83,4,1
session_3045,user_2328,15-06-2025 00:18,cart,Tablet,USA,Email,140,4,1
session_3045,user_2328,15-06-2025 00:21,checkout,Tablet,USA,Email,166,4,1
session_3045,user_2328,15-06-2025 00:22,confirmation,Tablet,USA,Email,105,0,1
session_3046,user_2984,11-05-2025 00:49,home,Tablet,UK,Google,83,0,0
session_3046,user_2984,11-05-2025 00:50,product_page,Tablet,UK,Google,75,2,0
session_3047,user_2499,24-02-2025 00:03,home,Mobile,France,Direct,91,0,1
session_3047,user_2499,24-02-2025 00:04,product_page,Mobile,France,Direct,48,0,1
session_3047,user_2499,24-02-2025 00:07,cart,Mobile,France,Direct,171,5,1
session_3047,user_2499,24-02-2025 00:09,checkout,Mobile,France,Direct,101,5,1
session_3047,user_2499,24-02-2025 00:10,confirmation,Mobile,France,Direct,71,0,1
session_3048,user_1925,12-04-2025 10:14,home,Tablet,Germany,Social Media,113,0,0
session_3048,user_1925,12-04-2025 10:15,product_page,Tablet,Germany,Social Media,61,2,0
session_3049,user_1889,05-08-2025 20:54,home,Tablet,France,Social Media,24,0,0
session_3049,user_1889,05-08-2025 20:54,product_page,Tablet,France,Social Media,52,3,0
session_3050,user_2177,27-03-2025 18:27,home,Mobile,Canada,Direct,178,0,0
session_3050,user_2177,27-03-2025 18:29,product_page,Mobile,Canada,Direct,86,5,0
session_3051,user_1584,25-04-2025 12:45,home,Mobile,France,Social Media,76,0,0
session_3051,user_1584,25-04-2025 12:46,product_page,Mobile,France,Social Media,48,0,0
session_3052,user_1454,05-04-2025 08:07,home,Tablet,USA,Email,42,0,0
session_3052,user_1454,05-04-2025 08:08,product_page,Tablet,USA,Email,20,0,0
session_3053,user_2092,07-05-2025 02:00,home,Desktop,Australia,Email,156,0,1
session_3053,user_2092,07-05-2025 02:00,product_page,Desktop,Australia,Email,21,2,1
session_3053,user_2092,07-05-2025 02:01,cart,Desktop,Australia,Email,18,2,1
session_3053,user_2092,07-05-2025 02:02,checkout,Desktop,Australia,Email,89,2,1
session_3053,user_2092,07-05-2025 02:05,confirmation,Desktop,Australia,Email,150,0,1
session_3054,user_2287,20-03-2025 18:59,home,Desktop,Germany,Google,41,0,0
session_3055,user_2067,27-02-2025 18:31,home,Desktop,USA,Google,94,0,0
session_3055,user_2067,27-02-2025 18:32,product_page,Desktop,USA,Google,95,2,0
session_3056,user_2564,20-08-2025 00:41,home,Desktop,India,Direct,148,0,1
session_3056,user_2564,20-08-2025 00:44,product_page,Desktop,India,Direct,157,3,1
session_3056,user_2564,20-08-2025 00:46,cart,Desktop,India,Direct,130,3,1
session_3056,user_2564,20-08-2025 00:47,checkout,Desktop,India,Direct,69,3,1
session_3056,user_2564,20-08-2025 00:47,confirmation,Desktop,India,Direct,17,0,1
session_3057,user_1897,12-02-2025 03:06,home,Tablet,Germany,Email,96,0,0
session_3057,user_1897,12-02-2025 03:06,product_page,Tablet,Germany,Email,32,0,0
session_3058,user_2527,13-05-2025 11:40,home,Tablet,Canada,Direct,138,0,0
session_3058,user_2527,13-05-2025 11:43,product_page,Tablet,Canada,Direct,160,3,0
session_3059,user_2917,25-01-2025 05:55,home,Tablet,France,Social Media,172,0,0
session_3059,user_2917,25-01-2025 05:56,product_page,Tablet,France,Social Media,72,1,0
session_3060,user_1319,04-01-2025 11:04,home,Mobile,Canada,Social Media,85,0,0
session_3061,user_2127,25-03-2025 15:32,home,Tablet,UK,Google,111,0,0
session_3062,user_2707,11-02-2025 14:18,home,Mobile,Canada,Direct,160,0,0
session_3063,user_1799,10-03-2025 10:02,home,Mobile,UK,Email,53,0,0
session_3064,user_1606,19-01-2025 09:52,home,Mobile,UK,Email,91,0,0
session_3064,user_1606,19-01-2025 09:53,product_page,Mobile,UK,Email,20,0,0
session_3065,user_2089,31-07-2025 12:00,home,Desktop,USA,Google,160,0,0
session_3066,user_1721,26-08-2025 06:47,home,Mobile,Germany,Direct,165,0,0
session_3066,user_1721,26-08-2025 06:49,product_page,Mobile,Germany,Direct,173,0,0
session_3067,user_2310,02-07-2025 23:46,home,Desktop,India,Google,48,0,1
session_3067,user_2310,02-07-2025 23:49,product_page,Desktop,India,Google,180,4,1
session_3067,user_2310,02-07-2025 23:50,cart,Desktop,India,Google,41,4,1
session_3067,user_2310,02-07-2025 23:51,checkout,Desktop,India,Google,103,4,1
session_3067,user_2310,02-07-2025 23:52,confirmation,Desktop,India,Google,32,0,1
session_3068,user_1350,05-02-2025 01:39,home,Desktop,USA,Direct,117,0,0
session_3068,user_1350,05-02-2025 01:40,product_page,Desktop,USA,Direct,39,0,0
session_3068,user_1350,05-02-2025 01:40,cart,Desktop,USA,Direct,24,0,0
session_3069,user_1073,26-05-2025 13:06,home,Mobile,France,Google,49,0,1
session_3069,user_1073,26-05-2025 13:06,product_page,Mobile,France,Google,50,2,1
session_3069,user_1073,26-05-2025 13:08,cart,Mobile,France,Google,81,2,1
session_3069,user_1073,26-05-2025 13:10,checkout,Mobile,France,Google,149,2,1
session_3069,user_1073,26-05-2025 13:12,confirmation,Mobile,France,Google,75,0,1
session_3070,user_2872,07-04-2025 20:47,home,Desktop,France,Email,177,0,0
session_3070,user_2872,07-04-2025 20:48,product_page,Desktop,France,Email,48,5,0
session_3071,user_2640,30-08-2025 02:10,home,Mobile,India,Email,58,0,0
session_3071,user_2640,30-08-2025 02:12,product_page,Mobile,India,Email,139,0,0
session_3072,user_2124,14-04-2025 22:14,home,Desktop,France,Google,121,0,0
session_3073,user_1413,18-06-2025 23:02,home,Desktop,France,Email,32,0,0
session_3073,user_1413,18-06-2025 23:04,product_page,Desktop,France,Email,96,0,0
session_3074,user_2922,06-07-2025 09:54,home,Mobile,UK,Direct,87,0,0
session_3075,user_2657,25-01-2025 19:59,home,Mobile,India,Social Media,122,0,0
session_3075,user_2657,25-01-2025 20:00,product_page,Mobile,India,Social Media,66,0,0
session_3076,user_2342,16-06-2025 15:37,home,Tablet,Canada,Direct,77,0,1
session_3076,user_2342,16-06-2025 15:39,product_page,Tablet,Canada,Direct,130,4,1
session_3076,user_2342,16-06-2025 15:41,cart,Tablet,Canada,Direct,138,4,1
session_3076,user_2342,16-06-2025 15:42,checkout,Tablet,Canada,Direct,20,4,1
session_3076,user_2342,16-06-2025 15:44,confirmation,Tablet,Canada,Direct,135,0,1
session_3077,user_2818,06-06-2025 07:56,home,Tablet,India,Direct,91,0,0
session_3078,user_2859,05-02-2025 10:04,home,Desktop,France,Email,173,0,0
session_3078,user_2859,05-02-2025 10:04,product_page,Desktop,France,Email,20,2,0
session_3079,user_1630,13-01-2025 14:24,home,Desktop,India,Social Media,172,0,0
session_3079,user_1630,13-01-2025 14:25,product_page,Desktop,India,Social Media,113,4,0
session_3080,user_1209,18-03-2025 14:07,home,Tablet,Canada,Direct,140,0,0
session_3081,user_1007,24-06-2025 08:29,home,Desktop,Australia,Google,63,0,0
session_3081,user_1007,24-06-2025 08:30,product_page,Desktop,Australia,Google,79,4,0
session_3081,user_1007,24-06-2025 08:33,cart,Desktop,Australia,Google,167,4,0
session_3082,user_1131,27-03-2025 22:39,home,Desktop,India,Email,31,0,0
session_3083,user_1357,27-04-2025 05:32,home,Desktop,UK,Google,169,0,0
session_3083,user_1357,27-04-2025 05:34,product_page,Desktop,UK,Google,112,0,0
session_3083,user_1357,27-04-2025 05:36,cart,Desktop,UK,Google,121,1,0
session_3083,user_1357,27-04-2025 05:39,checkout,Desktop,UK,Google,166,1,0
session_3084,user_1025,30-06-2025 06:42,home,Mobile,Canada,Google,148,0,1
session_3084,user_1025,30-06-2025 06:45,product_page,Mobile,Canada,Google,130,1,1
session_3084,user_1025,30-06-2025 06:48,cart,Mobile,Canada,Google,180,1,1
session_3084,user_1025,30-06-2025 06:51,checkout,Mobile,Canada,Google,179,1,1
session_3084,user_1025,30-06-2025 06:51,confirmation,Mobile,Canada,Google,23,0,1
session_3085,user_2919,26-08-2025 22:36,home,Mobile,India,Google,37,0,0
session_3085,user_2919,26-08-2025 22:37,product_page,Mobile,India,Google,38,1,0
session_3086,user_1422,09-02-2025 15:47,home,Mobile,France,Google,34,0,0
session_3086,user_1422,09-02-2025 15:49,product_page,Mobile,France,Google,102,0,0
session_3087,user_2303,15-06-2025 05:59,home,Tablet,France,Email,110,0,0
session_3087,user_2303,15-06-2025 06:01,product_page,Tablet,France,Email,135,0,0
session_3088,user_2704,15-03-2025 20:32,home,Mobile,India,Email,132,0,0
session_3088,user_2704,15-03-2025 20:34,product_page,Mobile,India,Email,130,3,0
session_3089,user_1249,15-01-2025 03:11,home,Mobile,Australia,Direct,93,0,0
session_3089,user_1249,15-01-2025 03:11,product_page,Mobile,Australia,Direct,26,4,0
session_3089,user_1249,15-01-2025 03:12,cart,Mobile,Australia,Direct,63,4,0
session_3090,user_1167,13-07-2025 04:15,home,Desktop,Germany,Social Media,41,0,0
session_3091,user_1845,03-02-2025 05:21,home,Tablet,Australia,Direct,69,0,0
session_3091,user_1845,03-02-2025 05:22,product_page,Tablet,Australia,Direct,80,4,0
session_3092,user_2549,16-07-2025 01:20,home,Tablet,France,Direct,166,0,0
session_3093,user_2175,09-05-2025 02:34,home,Tablet,Canada,Social Media,170,0,0
session_3093,user_2175,09-05-2025 02:36,product_page,Tablet,Canada,Social Media,165,0,0
session_3093,user_2175,09-05-2025 02:37,cart,Tablet,Canada,Social Media,24,1,0
session_3094,user_1763,08-02-2025 18:44,home,Tablet,France,Social Media,161,0,0
session_3094,user_1763,08-02-2025 18:45,product_page,Tablet,France,Social Media,103,0,0
session_3094,user_1763,08-02-2025 18:46,cart,Tablet,France,Social Media,23,4,0
session_3095,user_2362,23-06-2025 05:21,home,Desktop,USA,Google,58,0,0
session_3095,user_2362,23-06-2025 05:23,product_page,Desktop,USA,Google,92,5,0
session_3096,user_2317,20-02-2025 01:44,home,Mobile,France,Google,50,0,0
session_3096,user_2317,20-02-2025 01:46,product_page,Mobile,France,Google,157,0,0
session_3097,user_2210,28-05-2025 18:20,home,Tablet,Germany,Social Media,105,0,0
session_3097,user_2210,28-05-2025 18:22,product_page,Tablet,Germany,Social Media,100,5,0
session_3098,user_2188,20-06-2025 16:18,home,Tablet,India,Direct,102,0,0
session_3098,user_2188,20-06-2025 16:20,product_page,Tablet,India,Direct,148,3,0
session_3098,user_2188,20-06-2025 16:21,cart,Tablet,India,Direct,23,3,0
session_3099,user_2526,22-01-2025 01:07,home,Desktop,France,Direct,84,0,0
session_3099,user_2526,22-01-2025 01:10,product_page,Desktop,France,Direct,155,0,0
session_3099,user_2526,22-01-2025 01:13,cart,Desktop,France,Direct,170,0,0
session_3100,user_2734,13-06-2025 06:34,home,Mobile,Australia,Google,170,0,1
session_3100,user_2734,13-06-2025 06:37,product_page,Mobile,Australia,Google,178,1,1
session_3100,user_2734,13-06-2025 06:38,cart,Mobile,Australia,Google,71,1,1
session_3100,user_2734,13-06-2025 06:38,checkout,Mobile,Australia,Google,43,1,1
session_3100,user_2734,13-06-2025 06:41,confirmation,Mobile,Australia,Google,154,0,1
session_3101,user_2786,07-03-2025 23:55,home,Tablet,Canada,Direct,51,0,0
session_3102,user_1950,26-07-2025 12:32,home,Desktop,Australia,Social Media,138,0,0
session_3103,user_2690,23-08-2025 15:31,home,Desktop,UK,Direct,15,0,1
session_3103,user_2690,23-08-2025 15:33,product_page,Desktop,UK,Direct,105,0,1
session_3103,user_2690,23-08-2025 15:36,cart,Desktop,UK,Direct,164,0,1
session_3103,user_2690,23-08-2025 15:38,checkout,Desktop,UK,Direct,111,2,1
session_3103,user_2690,23-08-2025 15:39,confirmation,Desktop,UK,Direct,58,0,1
session_3104,user_1904,04-03-2025 23:10,home,Tablet,Australia,Google,108,0,0
session_3104,user_1904,04-03-2025 23:12,product_page,Tablet,Australia,Google,121,2,0
session_3105,user_1743,05-06-2025 10:03,home,Tablet,Australia,Direct,91,0,1
session_3105,user_1743,05-06-2025 10:04,product_page,Tablet,Australia,Direct,69,0,1
session_3105,user_1743,05-06-2025 10:06,cart,Tablet,Australia,Direct,94,0,1
session_3105,user_1743,05-06-2025 10:06,checkout,Tablet,Australia,Direct,31,2,1
session_3105,user_1743,05-06-2025 10:09,confirmation,Tablet,Australia,Direct,165,0,1
session_3106,user_2046,24-03-2025 04:53,home,Mobile,Australia,Email,27,0,0
session_3106,user_2046,24-03-2025 04:56,product_page,Mobile,Australia,Email,174,5,0
session_3107,user_1088,28-07-2025 03:05,home,Desktop,India,Direct,143,0,0
session_3108,user_1861,22-01-2025 09:52,home,Mobile,Australia,Google,15,0,0
session_3108,user_1861,22-01-2025 09:55,product_page,Mobile,Australia,Google,149,0,0
session_3109,user_1329,28-08-2025 20:55,home,Tablet,Australia,Direct,25,0,1
session_3109,user_1329,28-08-2025 20:56,product_page,Tablet,Australia,Direct,59,3,1
session_3109,user_1329,28-08-2025 20:58,cart,Tablet,Australia,Direct,124,3,1
session_3109,user_1329,28-08-2025 21:00,checkout,Tablet,Australia,Direct,113,3,1
session_3109,user_1329,28-08-2025 21:01,confirmation,Tablet,Australia,Direct,57,0,1
session_3110,user_2318,04-01-2025 01:54,home,Tablet,France,Google,48,0,0
session_3110,user_2318,04-01-2025 01:55,product_page,Tablet,France,Google,36,0,0
session_3111,user_1923,30-01-2025 22:15,home,Desktop,France,Direct,30,0,0
session_3111,user_1923,30-01-2025 22:16,product_page,Desktop,France,Direct,54,0,0
session_3112,user_1675,04-04-2025 03:31,home,Mobile,Canada,Google,35,0,0
session_3112,user_1675,04-04-2025 03:34,product_page,Mobile,Canada,Google,150,0,0
session_3113,user_1722,16-03-2025 13:10,home,Desktop,India,Google,61,0,1
session_3113,user_1722,16-03-2025 13:13,product_page,Desktop,India,Google,177,0,1
session_3113,user_1722,16-03-2025 13:14,cart,Desktop,India,Google,45,5,1
session_3113,user_1722,16-03-2025 13:16,checkout,Desktop,India,Google,144,5,1
session_3113,user_1722,16-03-2025 13:17,confirmation,Desktop,India,Google,15,0,1
session_3114,user_1079,06-02-2025 21:03,home,Tablet,France,Social Media,63,0,0
session_3114,user_1079,06-02-2025 21:05,product_page,Tablet,France,Social Media,84,2,0
session_3114,user_1079,06-02-2025 21:07,cart,Tablet,France,Social Media,133,2,0
session_3114,user_1079,06-02-2025 21:07,checkout,Tablet,France,Social Media,31,2,0
session_3115,user_1542,14-01-2025 10:40,home,Mobile,USA,Google,81,0,0
session_3116,user_2717,10-04-2025 19:55,home,Tablet,Germany,Social Media,115,0,0
session_3116,user_2717,10-04-2025 19:56,product_page,Tablet,Germany,Social Media,58,2,0
session_3116,user_2717,10-04-2025 19:57,cart,Tablet,Germany,Social Media,36,2,0
session_3117,user_2157,23-05-2025 20:34,home,Mobile,India,Direct,116,0,1
session_3117,user_2157,23-05-2025 20:36,product_page,Mobile,India,Direct,176,5,1
session_3117,user_2157,23-05-2025 20:38,cart,Mobile,India,Direct,93,5,1
session_3117,user_2157,23-05-2025 20:40,checkout,Mobile,India,Direct,119,5,1
session_3117,user_2157,23-05-2025 20:43,confirmation,Mobile,India,Direct,170,0,1
session_3118,user_1131,02-07-2025 21:41,home,Tablet,India,Email,115,0,0
session_3119,user_1285,06-05-2025 14:38,home,Desktop,France,Google,174,0,0
session_3119,user_1285,06-05-2025 14:39,product_page,Desktop,France,Google,59,2,0
session_3120,user_1615,02-07-2025 02:47,home,Mobile,Australia,Google,133,0,0
session_3120,user_1615,02-07-2025 02:48,product_page,Mobile,Australia,Google,57,0,0
session_3121,user_2174,04-08-2025 08:01,home,Desktop,Germany,Email,102,0,0
session_3122,user_2378,11-08-2025 03:18,home,Mobile,UK,Direct,18,0,0
session_3122,user_2378,11-08-2025 03:20,product_page,Mobile,UK,Direct,140,0,0
session_3123,user_1636,14-02-2025 08:07,home,Mobile,UK,Social Media,94,0,0
session_3123,user_1636,14-02-2025 08:07,product_page,Mobile,UK,Social Media,35,1,0
session_3124,user_2926,21-08-2025 12:00,home,Tablet,UK,Social Media,152,0,1
session_3124,user_2926,21-08-2025 12:01,product_page,Tablet,UK,Social Media,59,4,1
session_3124,user_2926,21-08-2025 12:04,cart,Tablet,UK,Social Media,155,4,1
session_3124,user_2926,21-08-2025 12:05,checkout,Tablet,UK,Social Media,106,4,1
session_3124,user_2926,21-08-2025 12:06,confirmation,Tablet,UK,Social Media,15,0,1
session_3125,user_2491,03-07-2025 08:56,home,Tablet,Canada,Direct,34,0,0
session_3125,user_2491,03-07-2025 08:59,product_page,Tablet,Canada,Direct,162,4,0
session_3126,user_2445,25-02-2025 06:56,home,Desktop,Australia,Social Media,65,0,1
session_3126,user_2445,25-02-2025 06:58,product_page,Desktop,Australia,Social Media,130,0,1
session_3126,user_2445,25-02-2025 06:59,cart,Desktop,Australia,Social Media,73,0,1
session_3126,user_2445,25-02-2025 07:01,checkout,Desktop,Australia,Social Media,72,3,1
session_3126,user_2445,25-02-2025 07:02,confirmation,Desktop,Australia,Social Media,114,0,1
session_3127,user_2764,20-04-2025 01:34,home,Tablet,Australia,Email,106,0,1
session_3127,user_2764,20-04-2025 01:34,product_page,Tablet,Australia,Email,28,1,1
session_3127,user_2764,20-04-2025 01:37,cart,Tablet,Australia,Email,163,1,1
session_3127,user_2764,20-04-2025 01:38,checkout,Tablet,Australia,Email,52,1,1
session_3127,user_2764,20-04-2025 01:40,confirmation,Tablet,Australia,Email,169,0,1
session_3128,user_2728,30-08-2025 05:26,home,Tablet,Germany,Social Media,88,0,0
session_3128,user_2728,30-08-2025 05:29,product_page,Tablet,Germany,Social Media,178,5,0
session_3129,user_1011,15-03-2025 05:18,home,Tablet,UK,Google,44,0,0
session_3129,user_1011,15-03-2025 05:19,product_page,Tablet,UK,Google,83,0,0
session_3129,user_1011,15-03-2025 05:19,cart,Tablet,UK,Google,17,1,0
session_3130,user_1120,19-01-2025 18:21,home,Desktop,France,Email,125,0,0
session_3130,user_1120,19-01-2025 18:24,product_page,Desktop,France,Email,170,5,0
session_3131,user_2466,05-07-2025 13:46,home,Desktop,France,Google,153,0,1
session_3131,user_2466,05-07-2025 13:47,product_page,Desktop,France,Google,36,5,1
session_3131,user_2466,05-07-2025 13:50,cart,Desktop,France,Google,154,5,1
session_3131,user_2466,05-07-2025 13:50,checkout,Desktop,France,Google,22,5,1
session_3131,user_2466,05-07-2025 13:53,confirmation,Desktop,France,Google,168,0,1
session_3132,user_2229,02-01-2025 05:55,home,Tablet,Australia,Direct,131,0,0
session_3132,user_2229,02-01-2025 05:57,product_page,Tablet,Australia,Direct,148,0,0
session_3133,user_2959,31-05-2025 15:03,home,Tablet,Germany,Email,39,0,1
session_3133,user_2959,31-05-2025 15:03,product_page,Tablet,Germany,Email,48,5,1
session_3133,user_2959,31-05-2025 15:05,cart,Tablet,Germany,Email,102,5,1
session_3133,user_2959,31-05-2025 15:05,checkout,Tablet,Germany,Email,27,5,1
session_3133,user_2959,31-05-2025 15:07,confirmation,Tablet,Germany,Email,92,0,1
session_3134,user_1870,04-03-2025 14:56,home,Tablet,Canada,Direct,125,0,0
session_3134,user_1870,04-03-2025 14:57,product_page,Tablet,Canada,Direct,45,2,0
session_3135,user_2796,30-07-2025 12:45,home,Tablet,Canada,Social Media,75,0,0
session_3135,user_2796,30-07-2025 12:46,product_page,Tablet,Canada,Social Media,55,3,0
session_3135,user_2796,30-07-2025 12:48,cart,Tablet,Canada,Social Media,90,3,0
session_3135,user_2796,30-07-2025 12:49,checkout,Tablet,Canada,Social Media,58,3,0
session_3136,user_2145,25-05-2025 18:18,home,Tablet,UK,Email,115,0,0
session_3137,user_1630,01-03-2025 03:22,home,Desktop,Canada,Social Media,70,0,0
